Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
31926472,Fen,Daisy Johnson,"Johnson, Daisy",,"=""1784702102""","=""9781784702106""",0,3.59,Vintage,Paperback,195,2017,2016,,2019/06/22,suggestions-inbox,suggestions-inbox (#123),suggestions-inbox,,,,0,,,0,,,,,
28116739,"Other Minds: The Octopus, the Sea, and the Deep Origins of Consciousness",Peter Godfrey-Smith,"Godfrey-Smith, Peter",,"=""0374227764""","=""9780374227760""",0,3.85,"Farrar, Straus and Giroux",Hardcover,257,2016,2016,,2019/06/22,suggestions-inbox,suggestions-inbox (#122),suggestions-inbox,,,,0,,,0,,,,,
100278,Consciousness Explained,Daniel C. Dennett,"Dennett, Daniel C.",Paul Weiner,"=""0140128670""","=""9780140128673""",0,3.88,Penguin Books,Paperback,511,1993,1991,,2019/06/14,to-read,to-read (#25),to-read,,,,0,,,0,,,,,
4381,Fahrenheit 451,Ray Bradbury,"Bradbury, Ray",Alfredo Crespo,"=""0307347974""","=""9780307347978""",4,3.98,DeBolsillo,Mass Market Paperback,175,2004,1953,2019/06/21,2019/02/02,,,read,"Insightful distopian novel that's not overbearing, but revels in the power of ideas.",,,1,,,0,,,,,
41817486,A Clockwork Orange,Anthony Burgess,"Burgess, Anthony",,"=""0393341763""","=""9780393341768""",4,3.99,W. W. Norton  Company,Paperback,240,2019,1962,2019/06/18,2019/06/11,,,read,"A novel that does all that could be asked of it, but with a fun dialect",,,1,,,0,,,,,
9717,The Unbearable Lightness of Being,Milan Kundera,"Kundera, Milan",Michael Henry Heim,"=""0571224385""","=""9780571224388""",0,4.09,Harper Perennial,Paperback,320,2009,1984,,2019/06/14,suggestions-inbox,suggestions-inbox (#121),suggestions-inbox,,,,0,,,0,,,,,
7235533,"The Way of Kings (The Stormlight Archive, #1)",Brandon Sanderson,"Sanderson, Brandon",,"=""0765326353""","=""9780765326355""",4,4.65,Tor Books,Hardcover,1007,2010,2010,2019/06/11,2018/04/10,fantasy,fantasy (#4),read,Immediately immersive world of epic proportion.,,,1,,,0,,,,,
567610,How to Read a Book: The Classic Guide to Intelligent Reading,Mortimer J. Adler,"Adler, Mortimer J.",Charles Van Doren,"=""""","=""""",0,4.01,"Simon & Schuster, Inc",Paperback,426,1972,1940,,2019/03/26,archive,archive (#14),archive,,,,0,,,0,,,,,
229733,The White Guard,Mikhail Bulgakov,"Bulgakov, Mikhail",Michael Glenny,"=""0099490668""","=""9780099490661""",4,4.04,Vintage Books,Paperback,304,2006,1925,2019/06/10,2019/05/20,,,read,An enthralling historical fiction,,,1,,,0,,,,,
23278537,The Little Paris Bookshop,Nina George,"George, Nina",Simon Pare,"=""0553418777""","=""9780553418774""",0,3.50,Crown,Hardcover,392,2015,2013,,2019/06/01,to-read,to-read (#24),to-read,,,,0,,,0,,,,,
38502098,A People's History of Computing in the United States,Joy Lisi Rankin,"Rankin, Joy Lisi",,"=""0674970977""","=""9780674970977""",2,3.51,Harvard University Press,Hardcover,336,2018,,2019/05/31,2019/03/19,,,read,A social perspective on computing. Neat to hear about the communities that grew around computing.,,,1,,,0,,,,,
34066798,A Gentleman in Moscow,Amor Towles,"Towles, Amor",,"=""0143110438""","=""9780143110439""",0,4.36,Penguin Books,Paperback,496,2019,2016,,2019/05/24,suggestions-inbox,suggestions-inbox (#120),suggestions-inbox,,,,0,,,0,,,,,
4191136,Business Adventures,John Brooks,"Brooks, John",,"=""0575003499""","=""9780575003491""",2,3.80,Littlehampton Book Services Ltd,,408,,1969,2019/05/23,2019/04/12,,,read,An interesting insight into a field I hadn't given much thought.,,,1,,,0,,,,,
41810276,Rough Magic: Riding the World's Loneliest Horse Race,Lara Prior-Palmer,"Prior-Palmer, Lara",,"=""1948226197""","=""9781948226196""",0,3.93,Catapult,Hardcover,288,2019,2019,,2019/05/23,suggestions-inbox,suggestions-inbox (#119),suggestions-inbox,,,,0,,,0,,,,,
43545,The Once and Future King (The Once and Future King #1-4),T.H. White,"White, T.H.",,"=""0441627404""","=""9780441627400""",0,4.08,Ace,Mass Market Paperback,639,1987,1958,,2019/05/21,suggestions-inbox,suggestions-inbox (#118),suggestions-inbox,,,,0,,,0,,,,,
36628413,The Future of Capitalism: Facing the New Anxieties,Paul Collier,"Collier, Paul",,"=""0062748661""","=""9780062748669""",0,3.87,Harper,Hardcover,256,2018,2018,,2019/05/21,suggestions-inbox,suggestions-inbox (#117),suggestions-inbox,,,,0,,,0,,,,,
12543,Bird by Bird: Some Instructions on Writing and Life,Anne Lamott,"Lamott, Anne",,"=""0385480016""","=""9780385480017""",3,4.24,Anchor,Paperback,237,1995,1994,2019/05/18,2018/12/31,,,read,A refreshing portrayal of writing,,,1,,,0,,,,,
43205240,"Working: Researching, Interviewing, Writing",Robert A. Caro,"Caro, Robert A.",,"=""0525656340""","=""9780525656340""",0,4.42,Penguin Random House,Hardcover,207,2019,2019,,2019/05/17,to-read,to-read (#23),to-read,,,,0,,,0,,,,,
35133922,Educated,Tara Westover,"Westover, Tara",,"=""0399590501""","=""9780399590504""",4,4.49,Random House,Hardcover,352,2018,2018,2019/05/15,2018/12/03,,,read,An emotionally complex and revealing account of life among religious fervor and possible mental illness.,,,1,,,0,,,,,
35068671,The Perfectionists: How Precision Engineers Created the Modern World,Simon Winchester,"Winchester, Simon",,"=""0062652575""","=""9780062652577""",3,4.12,Harper,ebook,416,2018,2018,2019/05/10,2018/06/18,"sociology, entertaining-history, audio","sociology (#3), entertaining-history (#2), audio (#24)",read,Another insightful history of technology,,,1,,,0,,,,,
31752980,The Physics of Everyday Things: The Extraordinary Science Behind an Ordinary Day,James Kakalios,"Kakalios, James",,"=""0770437737""","=""9780770437732""",3,3.25,Crown Publishing Group (NY),Hardcover,256,2017,2017,2019/05/06,2018/04/13,"tech, science, audio","tech (#27), science (#1), audio (#23)",read,A neat literature experiment with a fun overview of modern technology.,,,1,,,0,,,,,
29939230,"A Conjuring of Light (Shades of Magic, #3)",V.E. Schwab,"Schwab, V.E.",,"=""0765387468""","=""9780765387462""",4,4.39,Tor Books,Hardcover,624,2017,2017,2019/04/26,2019/04/22,audio,audio (#25),read,A rousing conclusion that takes its time.,,,1,,,0,,,,,
25852784,Evicted: Poverty and Profit in the American City,Matthew Desmond,"Desmond, Matthew",,"=""0553447432""","=""9780553447439""",4,4.48,Crown,Hardcover,418,2016,2016,2019/05/01,2017/12/09,"sociology, audio","sociology (#1), audio (#22)",read,Jarring and extremely relavant,,,1,,,0,,,,,
55024,Connections,James  Burke,"Burke, James",,"=""0316116726""","=""9780316116725""",0,4.27,Little Brown and Company,Paperback,304,1995,1978,,2019/05/09,suggestions-inbox,suggestions-inbox (#116),suggestions-inbox,,,,0,,,0,,,,,
859018,Mirage: Napoleon's Scientists and the Unveiling of Egypt,Nina Burleigh,"Burleigh, Nina",,"=""0060597674""","=""9780060597672""",0,3.68,Harper,Hardcover,286,2007,2007,,2019/05/08,suggestions-inbox,suggestions-inbox (#115),suggestions-inbox,,,,0,,,0,,,,,
35411685,How to Stop Time,Matt Haig,"Haig, Matt",,"=""0525522875""","=""9780525522874""",0,3.86,Viking,Hardcover,325,2018,2017,,2018/02/24,"self-help, psychology, to-read","self-help (#9), psychology (#25), to-read (#22)",to-read,,,,0,,,0,,,,,
5306,Travels with Charley: In Search of America,John Steinbeck,"Steinbeck, John",,"=""0142000701""","=""9780142000700""",4,4.08,Penguin,Paperback,214,2002,1962,2018/07/24,2018/07/10,audio,audio (#21),read,,,,1,,,0,,,,,
7054123,The Poisoner's Handbook: Murder and the Birth of Forensic Medicine in Jazz Age New York,Deborah Blum,"Blum, Deborah",,"=""1594202435""","=""9781594202438""",3,4.00,Penguin Press,Hardcover,319,2010,2010,2018/04/13,2017/08/23,audio,audio (#15),read,,,,1,,,0,,,,,
9791,A Walk in the Woods: Rediscovering America on the Appalachian Trail,Bill Bryson,"Bryson, Bill",,"=""0307279464""","=""9780307279460""",2,4.06,Anchor Books,Mass Market Paperback,397,2006,1997,2018/02/26,2018/02/20,audio,audio (#18),read,,,,1,,,0,,,,,
43641,Water for Elephants,Sara Gruen,"Gruen, Sara",,"=""1565125606""","=""9781565125605""",4,4.08,Algonquin Books,Paperback,335,2007,2006,2018/03/21,2018/03/19,audio,audio (#19),read,,,,1,,,0,,,,,
34273236,Little Fires Everywhere,Celeste Ng,"Ng, Celeste",,"=""0735224293""","=""9780735224292""",4,4.12,Penguin Press,Hardcover,338,2017,2017,2018/08/15,2017/10/16,"novel, audio","novel (#12), audio (#16)",read,"This was really something special, the backstories given so generously and frequently about even the slightest of side characters added a depth and understanding unparalleled.",,,1,,,0,,,,,
24817626,"Go Set a Watchman (To Kill a Mockingbird, #2)",Harper Lee,"Lee, Harper",,"=""0062409859""","=""9780062409850""",3,3.31,HarperCollins,Hardcover,278,2015,2015,2018/06/02,2018/06/02,audio,audio (#20),read,,,,1,,,0,,,,,
412732,The Dharma Bums,Jack Kerouac,"Kerouac, Jack",,"=""""","=""""",3,3.92,Penguin Books,Paperback,244,1986,1958,2018/02/20,2018/02/20,audio,audio (#17),read,,,,1,,,0,,,,,
20764879,"A Gathering of Shadows (Shades of Magic, #2)",V.E. Schwab,"Schwab, V.E.",Victoria Schwab,"=""0765376474""","=""9780765376473""",3,4.31,Tor Books,Hardcover,512,2016,2016,2019/04/22,2019/04/17,audio,audio (#14),read,"Exciting, but a lot of build up",,,1,,,0,,,,,
41078131,American Wolf,Nate Blakeslee,"Blakeslee, Nate",,"=""1101902809""","=""9781101902806""",4,4.39,Broadway Books,Paperback,320,2018,2017,2019/04/05,2019/04/02,audio,audio (#12),read,"A relavatory account of wolf reintroduction, told from many perspectives.",,,1,,,0,,,,,
34684622,Leonardo da Vinci,Walter Isaacson,"Isaacson, Walter",,"=""1501139150""","=""9781501139154""",4,4.19,Simon & Schuster,Hardcover,600,2017,2017,2019/04/17,2019/04/08,audio,audio (#13),read,An insightful portrait into a man who did much more than just paint. I learned about this curious man who was centuries ahead of his time.,,,1,,,0,,,,,
18114322,The Grapes of Wrath,John Steinbeck,"Steinbeck, John",,"=""067001690X""","=""9780670016907""",4,3.95,Viking,Hardcover,479,2014,1939,2019/02/28,2019/02/22,audio,audio (#11),read,An insightful and emotional journey,,,1,,,0,,,,,
38501,Ham on Rye,Charles Bukowski,"Bukowski, Charles",,"=""006117758X""","=""9780061177583""",3,4.14,Ecco,Paperback,288,2014,1982,2018/10/04,2018/09/25,audio,audio (#9),read,,,,1,,,0,,,,,
22055262,"A Darker Shade of Magic (Shades of Magic, #1)",V.E. Schwab,"Schwab, V.E.",Victoria Schwab,"=""0765376458""","=""9780765376459""",3,4.09,Tor Books,Hardcover,413,2015,2015,2019/04/02,2018/04/14,"fantasy, audio","fantasy (#3), audio (#8)",read,Exciting adventure in a 1 dimensional world. The constraint of staying in 1 city among 3 worlds echoed the limitations imposed on the plot.,,,1,,,0,,,,,
494,Wizard: The Life and Times of Nikola Tesla: Biography of a Genius,Marc J.  Seifer,"Seifer, Marc J.",William H. Terbo,"=""0806519606""","=""9780806519609""",2,3.77,Citadel,Paperback,542,2001,1996,2019/03/15,2018/12/21,audio,audio (#10),read,"A well researched and written insight into an astounding man, just wasn't compelling for me.",,,1,,,0,,,,,
21856367,"The Innovators: How a Group of  Hackers, Geniuses and Geeks Created the Digital Revolution",Walter Isaacson,"Isaacson, Walter",,"=""147670869X""","=""9781476708690""",4,4.09,Simon and Schuster,Hardcover,528,2014,2014,2019/03/30,2018/02/18,"sociology, self-help, entertaining-history, audio","sociology (#6), self-help (#10), entertaining-history (#15), audio (#7)",read,"A thorough overview of the progression of computational innovation, bringing each story and person alive.",,,1,,,0,,,,,
350,Stranger in a Strange Land,Robert A. Heinlein,"Heinlein, Robert A.",,"=""0441788386""","=""9780441788385""",2,3.91,Ace,Paperback,528,1991,1961,2019/04/11,2017/12/10,"scifi, audio","scifi (#4), audio (#4)",read,"Definitely a product if its time. Reminded me of Ishmael a bit, in that it allowed the author to espouse philosophy through the two main characters. Wandered a lot.",,,1,,,0,,,,,
16158542,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,Daniel James Brown,"Brown, Daniel James",,"=""067002581X""","=""9780670025817""",5,4.35,Viking,Hardcover,416,2013,2013,2018/11/17,2018/02/10,"entertaining-history, audio","entertaining-history (#5), audio (#5)",read,"A deep dive into an occult sport during an iconic era, exploring the lives of great men and the challenges they conquered while working together to reach the best they could attain.",,,1,,,0,,,,,
1842,"Guns, Germs, and Steel: The Fates of Human Societies",Jared Diamond,"Diamond, Jared",,"=""0739467352""","=""9780739467350""",3,4.02,W.W. Norton & Company,Paperback,425,2005,1997,2019/03/24,2017/09/10,"psychology, sociology, entertaining-history, audio","psychology (#36), sociology (#15), entertaining-history (#12), audio (#3)",read,A relevant review of anthropology and a defense of the argument that environment was the sole cause of cultural success throughout history. I felt that if I had read it many years ago it might have had a larger effect on me. These ideas have already entered the cultural zeitgeist though..,,,1,,,0,,,,,
30547646,Why Time Flies: A Mostly Scientific Investigation,Alan Burdick,"Burdick, Alan",,"=""141654027X""","=""9781416540274""",3,3.41,Simon & Schuster,Hardcover,320,2017,2017,2019/03/19,2018/02/18,"psychology, audio","psychology (#26), audio (#6)",read,An engaging review of time research.,,,1,,,0,,,,,
26030703,Disrupted: My Misadventure in the Start-Up Bubble,Dan Lyons,"Lyons, Dan",,"=""0316306088""","=""9780316306089""",3,3.92,Hachette Books,Hardcover,272,2016,2016,2019/03/06,2017/08/31,"tech, sociology, audio","tech (#39), sociology (#11), audio (#2)",read,A controversial tale full of stark insights.,,,1,,,0,,,,,
25899336,When Breath Becomes Air,Paul Kalanithi,"Kalanithi, Paul",,"=""""","=""""",3,4.35,Random House,Kindle Edition,208,2016,2016,2019/03/21,2017/07/06,"self-help, psychology, philosophy, audio","self-help (#12), psychology (#30), philosophy (#2), audio (#1)",read,A thoughtful reflection on life.,,,1,,,0,,,,,
22816087,Seveneves,Neal Stephenson,"Stephenson, Neal",,"=""""","=""""",0,3.99,William Morrow,Kindle Edition,880,2015,2015,,2019/04/22,suggestions-inbox,suggestions-inbox (#114),suggestions-inbox,,,,0,,,0,,,,,
18693884,How Not to Be Wrong: The Power of Mathematical Thinking,Jordan Ellenberg,"Ellenberg, Jordan",,"=""1594205221""","=""9781594205224""",0,3.96,Penguin Press,Hardcover,480,2014,2014,,2019/04/22,suggestions-inbox,suggestions-inbox (#113),suggestions-inbox,,,,0,,,0,,,,,
13642710,"Nexus (Nexus, #1)",Ramez Naam,"Naam, Ramez",,"=""0857662937""","=""9780857662934""",0,4.05,Angry Robot,Paperback,460,2012,2012,,2019/04/20,suggestions-inbox,suggestions-inbox (#112),suggestions-inbox,,,,0,,,0,,,,,
37640440,"Reusable Firmware Development: A Practical Approach to APIs, HALs and Drivers",Jacob Beningo,"Beningo, Jacob",,"=""""","=""""",0,0.0,Apress,Kindle Edition,308,2017,,,2019/03/17,currently-reading,currently-reading (#1),currently-reading,,,,1,,,0,,,,,
6813247,C++ Concurrency in Action: Practical Multithreading,Anthony  Williams,"Williams, Anthony",,"=""1933988770""","=""9781933988771""",0,4.26,Manning Publications,Paperback,528,2012,2009,,2019/04/13,suggestions-inbox,suggestions-inbox (#111),suggestions-inbox,,,,0,,,0,,,,,
26893707,Eccentric Orbits: The Iridium Story,John Bloom,"Bloom, John",,"=""0802121683""","=""9780802121684""",0,4.21,Atlantic Monthly Press,Hardcover,560,2016,2016,,2019/04/10,suggestions-inbox,suggestions-inbox (#110),suggestions-inbox,,,,0,,,0,,,,,
22800553,Effective Modern C++: 42 Specific Ways to Improve Your Use of C++11 and C++14,Scott Meyers,"Meyers, Scott",,"=""1491903996""","=""9781491903995""",2,4.52,O'Reilly Media,Paperback,334,2014,2014,2019/04/10,2019/03/26,,,read,"Good advice about move semantics, but fairly dry for my tastes.",,,1,,,0,,,,,
6640054,"Gimme Something Better: The Profound, Progressive, and Occasionally Pointless History of Bay Area Punk from Dead Kennedys to Green Day",Jack Boulware,"Boulware, Jack",Silke Tudor,"=""0143113801""","=""9780143113805""",0,3.96,"Penguin Books/Penguin Group (USA), Inc.",Paperback,489,2009,2009,,2019/04/05,suggestions-inbox,suggestions-inbox (#109),suggestions-inbox,,,,0,,,0,,,,,
13573432,"Super Brain: Unleashing the Explosive Power of Your Mind to Maximize Health, Happiness, and Spiritual Well-Being",Deepak Chopra,"Chopra, Deepak",Rudolph E. Tanzi,"=""0307956822""","=""9780307956828""",0,3.84,Harmony,Hardcover,336,2012,2012,,2019/03/29,suggestions-inbox,suggestions-inbox (#108),suggestions-inbox,,,,0,,,0,,,,,
40712503,Where Cooking Begins: Uncomplicated Recipes to Make You a Great Cook,Carla Lalli Music,"Music, Carla Lalli",,"=""0525573348""","=""9780525573340""",0,4.14,Clarkson Potter Publishers,Hardcover,272,2019,,,2019/03/19,suggestions-inbox,suggestions-inbox (#107),suggestions-inbox,,,,0,,,0,,,,,
20407297,Spy the Lie: Former CIA Officers Teach You How to Detect Deception,Philip Houston,"Houston, Philip","Michael Floyd, Susan Carnicero, Don Tennant","=""""","=""""",0,3.91,St. Martin's Press,Hardcover,272,2012,2012,,2019/03/19,suggestions-inbox,suggestions-inbox (#106),suggestions-inbox,,,,0,,,0,,,,,
20799215,The Big Machine,Robert Jungk,"Jungk, Robert",,"=""""","=""""",0,5.00,Scribner,Paperback,245,1968,1968,,2019/03/19,suggestions-inbox,suggestions-inbox (#105),suggestions-inbox,,,,0,,,0,,,,,
25777473,What's It Like in Space?: Stories from Astronauts Who've Been There,Ariel Waldman,"Waldman, Ariel",,"=""1452144761""","=""9781452144764""",0,4.01,Chronicle Books,Hardcover,128,2016,2016,,2018/09/08,to-read,to-read (#21),to-read,,,,0,,,0,,,,,
24738169,"The Vital Question: Energy, Evolution, and the Origins of Complex Life",Nick Lane,"Lane, Nick",,"=""""","=""""",0,4.17,W. W. Norton & Company,Kindle Edition,369,2015,2015,,2018/01/24,"science, to-read","science (#2), to-read (#20)",to-read,,,,0,,,0,,,,,
203968,The Social Animal,Elliot Aronson,"Aronson, Elliot",,"=""071675715X""","=""9780716757153""",0,4.25,Worth Publishers,Paperback,512,2003,1972,,2017/08/03,"psychology, to-read","psychology (#1), to-read (#19)",to-read,,,,0,,,0,,,,,
24113,"Gödel, Escher, Bach: An Eternal Golden Braid",Douglas R. Hofstadter,"Hofstadter, Douglas R.",,"=""0465026567""","=""9780465026562""",0,4.30,Basic Books,Paperback,777,1999,1979,,2013/01/03,"philosophy, to-read","philosophy (#3), to-read (#18)",to-read,,,,0,,,0,,,,,
9755391,Lions of Kandahar: The Story of a Fight Against All Odds,Rusty Bradley,"Bradley, Rusty",Kevin Maurer,"=""0553807579""","=""9780553807578""",0,4.31,Bantam,Hardcover,280,2011,2011,,2017/08/31,"entertaining-history, survival, to-read","entertaining-history (#11), survival (#2), to-read (#17)",to-read,,,,0,,,0,,,,,
61663,Pale Blue Dot: A Vision of the Human Future in Space,Carl Sagan,"Sagan, Carl",Ann Druyan,"=""0345376595""","=""9780345376596""",0,4.33,Ballantine Books,Paperback,384,1997,1994,,2013/01/03,"scifi, to-read","scifi (#1), to-read (#16)",to-read,,,,0,,,0,,,,,
3735293,Clean Code: A Handbook of Agile Software Craftsmanship,Robert C. Martin,"Martin, Robert C.",,"=""0132350882""","=""9780132350884""",0,4.39,Prentice Hall,Paperback,434,2008,2007,,2018/05/11,"tech, to-read","tech (#21), to-read (#15)",to-read,,,,0,,,0,,,,,
123933,No Exit,Jean-Paul Sartre,"Sartre, Jean-Paul",,"=""0573613052""","=""9780573613050""",0,4.14,"Samuel French, Inc.",Paperback,60,2010,1944,,2018/09/09,to-read,to-read (#14),to-read,,,,0,,,0,,,,,
35187203,The Overstory,Richard Powers,"Powers, Richard",,"=""039363552X""","=""9780393635522""",0,4.20,W. W. Norton & Company,Hardcover,502,2018,2018,,2018/10/30,to-read,to-read (#13),to-read,,,,0,,,0,,,,,
14891,A Tree Grows in Brooklyn,Betty  Smith,"Smith, Betty",,"=""0061120073""","=""9780061120077""",4,4.26,HarperCollins Publishers,Paperback,496,2006,1943,2019/03/10,2018/03/09,novel,novel (#2),read,"On one hand it was an intriguing view into early 1900s Brooklyn, but on another it was an insight into the will to live mixed in with the human condition; at once both nostalgic and saddening.",,,1,,,0,,,,,
1513103,Singularity,William Sleator,"Sleator, William",,"=""0525441611""","=""9780525441618""",0,4.02,Dutton Books,Paperback,170,1985,1985,,2019/03/07,suggestions-inbox,suggestions-inbox (#104),suggestions-inbox,,,,0,,,0,,,,,
37976541,Bad Blood: Secrets and Lies in a Silicon Valley Startup,John Carreyrou,"Carreyrou, John",,"=""152473165X""","=""9781524731656""",4,4.47,Knopf Publishing Group,Hardcover,339,2018,2018,2019/02/19,2018/08/21,,,read,A fascinating investigative story,,,1,,,0,,,,,
18222843,Stuff Matters: Exploring the Marvelous Materials That Shape Our Man-Made World,Mark Miodownik,"Miodownik, Mark",,"=""0544236041""","=""9780544236042""",3,4.09,Houghton Mifflin Harcourt,Hardcover,272,2014,2013,2019/02/19,2018/08/13,,,read,"One man's love letter to material science. An intriguing perspective on the world we've created around ourselves, with a brief speculation on what may yet come.",,,1,,,0,,,,,
39294745,SUNBURST and LUMINARY - An Apollo Memoir,Don Eyles,"Eyles, Don",,"=""0986385905""","=""9780986385902""",4,4.40,"Fort Point Press, Bostom",Hardcover,357,2018,,2019/02/13,2018/06/24,entertaining-history,entertaining-history (#13),read,Neat insight into a revolutionary time and place.,,,1,,,0,,,,,
320,One Hundred Years of Solitude,Gabriel García Márquez,"Márquez, Gabriel García",Gregory Rabassa,"=""0060531045""","=""9780060531041""",3,4.06,Harper,Hardcover,417,2003,1967,2019/01/30,2018/07/26,novel,novel (#11),read,"A collection of stories bound together through heritage, with wonder, but seemingly lacking motivation.",,,1,,,0,,,,,
40110852,Fundamentals of Queueing Theory (Wiley Series in Probability and Statistics Book 399),John F. Shortle,"Shortle, John F.","James M. Thompson, Donald Gross, Carl M. Harris","=""""","=""""",0,0.0,Wiley,Kindle Edition,576,2018,,,2019/01/30,to-read,to-read (#12),to-read,,,,0,,,0,,,,,
43319933,Every Tool's a Hammer: Life Is What You Make It,Adam Savage,"Savage, Adam",,"=""1982113499""","=""9781982113490""",0,4.02,Atria Books,ebook,320,2019,2019,,2019/01/21,to-read,to-read (#11),to-read,,,,0,,,0,,,,,
16395913,Fire in the Hole,Elmore Leonard,"Leonard, Elmore",,"=""5551096602""","=""""",3,3.89,Contentville Press,ebook,240,2001,2001,2019/01/18,2017/10/30,"fantasy, novel","fantasy (#5), novel (#4)",read,Entertaining tales,,,1,,,0,,,,,
43456881,Genetic Algorithms and Machine Learning for Programmers: Create AI Models and Evolve Solutions,Frances Buontempo,"Buontempo, Frances",,"=""168050620X""","=""9781680506204""",0,3.75,Pragmatic Bookshelf,Paperback,250,2019,,,2019/01/16,suggestions-inbox,suggestions-inbox (#103),suggestions-inbox,,,,0,,,0,,,,,
23463279,Designing Data-Intensive Applications,Martin Kleppmann,"Kleppmann, Martin",,"=""""","=""""",0,4.72,O'Reilly,ebook,562,,2015,,2019/01/15,suggestions-inbox,suggestions-inbox (#102),suggestions-inbox,,,,0,,,0,,,,,
27161156,Hillbilly Elegy: A Memoir of a Family and Culture in Crisis,J.D. Vance,"Vance, J.D.",,"=""0062300547""","=""9780062300546""",4,3.94,Harper,Hardcover,257,2016,2016,2019/01/12,2018/08/19,,,read,,,,1,,,0,,,,,
35412097,When: The Scientific Secrets of Perfect Timing,Daniel H. Pink,"Pink, Daniel H.",,"=""0735210624""","=""9780735210622""",0,3.78,Riverhead Books,Hardcover,272,2018,2018,,2018/10/04,archive,archive (#13),archive,,,,0,,,0,,,,,
35292242,Two Scoops of Django: Best Practices for Django 1.11,Daniel roy Greenfeld,"Greenfeld, Daniel roy",Audrey Roy,"=""""","=""""",3,4.39,,Paperback,515,2017,,2018/12/30,2018/04/14,tech,tech (#40),read,,,,1,,,0,,,,,
772585,"Concepts, Techniques, and Models of Computer Programming",Peter Van Roy,"Roy, Peter Van",Seif Haridi,"=""0262220695""","=""9780262220699""",0,4.14,MIT Press,Hardcover,936,2004,2004,,2018/12/30,suggestions-inbox,suggestions-inbox (#101),suggestions-inbox,,,,0,,,0,,,,,
18894457,Unwritten Laws of Engineering: Revised and Updated Edition,W.J.  King,"King, W.J.",James G. Skakoon,"=""""","=""""",0,4.14,ASME Press (American Society of Mechanical Engineers),Kindle Edition,69,2001,2001,,2018/12/28,suggestions-inbox,suggestions-inbox (#100),suggestions-inbox,,,,0,,,0,,,,,
36447287,Handmade: Creative Focus in the Age of Distraction,Gary Rogowski,"Rogowski, Gary",,"=""1610353145""","=""9781610353144""",3,3.96,Linden Publishing,Paperback,184,2017,,2018/12/26,2018/12/22,,,read,Interesting combination of woodworking and hiking turned into generic yet good advice.,,,1,,,0,,,,,
38820046,21 Lessons for the 21st Century,Yuval Noah Harari,"Harari, Yuval Noah",,"=""0525512179""","=""9780525512172""",0,4.21,Spiegel & Grau,Hardcover,372,2018,2018,,2018/12/26,suggestions-inbox,suggestions-inbox (#99),suggestions-inbox,,,,0,,,0,,,,,
15704247,The Autobiography of Benjamin Franklin,Benjamin Franklin,"Franklin, Benjamin",Charles William Eliot,"=""""","=""""",0,3.83,Public Domain Books,Kindle Edition,151,1994,1791,,2018/12/17,,,read,,,,1,,,0,,,,,
29056083,"Harry Potter and the Cursed Child: Parts One and Two (Harry Potter, #8)",John Tiffany,"Tiffany, John","Jack Thorne, J.K. Rowling","=""0751565350""","=""9780751565355""",3,3.67,"Little, Brown",Hardcover,343,2016,2016,2018/11/23,2018/11/23,,,read,"A neat throwback to a beloved classic, unfortunately lacking the original magic.",,,1,,,0,,,,,
27246111,Barbarian Days: A Surfing Life,William Finnegan,"Finnegan, William",,"=""0143109391""","=""9780143109396""",4,4.20,Penguin Books,Paperback,447,2016,2015,2018/12/16,2018/11/30,,,read,A great insight into a different way of life.,,,1,,,0,,,,,
6708,The Power of Now: A Guide to Spiritual Enlightenment,Eckhart Tolle,"Tolle, Eckhart",,"=""1577314808""","=""9781577314806""",0,4.13,New World Library,Paperback,229,2004,1997,,2018/12/15,suggestions-inbox,suggestions-inbox (#98),suggestions-inbox,,,,0,,,0,,,,,
27414493,The Headspace Guide to Meditation & Mindfulness,Andy Puddicombe,"Puddicombe, Andy",,"=""1250104904""","=""9781250104908""",0,4.09,St. Martin's Griffin,Paperback,224,2016,2011,,2018/12/03,to-read,to-read (#10),to-read,,,,0,,,0,,,,,
18482790,The Pomodoro Technique,Francesco Cirillo,"Cirillo, Francesco",,"=""3981567900""","=""9783981567908""",0,3.74,FC Garage GmbH,Hardcover,128,2013,2006,,2018/07/03,"self-help, archive","self-help (#8), archive (#12)",archive,,,,0,,,0,,,,,
25837084,The Left Hand of Darkness,Ursula K. Le Guin,"Guin, Ursula K. Le",,"=""""","=""""",4,4.06,Ace,Kindle Edition,320,2000,1969,2018/11/29,2018/08/27,,,read,"Very well written, evocative imagery and complex characters in a nuanced plot.",,,1,,,0,,,,,
39286958,Measure What Matters,John Doerr,"Doerr, John",,"=""""","=""""",3,4.03,Penguin,Kindle Edition,320,2018,2018,2018/11/28,2018/11/28,,,read,"Too many examples, decent ideas.",,,1,,,0,,,,,
